CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
1984,BNS,109,1,1
1984,IPC,324,2,2
1985,PREVENTION_CORRUPTION,13,1,1
1986,MV,184,1,1
1986,MV,177,2,2
1986,MV,196,3,3
1987,IT_ACT,66,1,1
1987,IT_ACT,67,2,2
1987,IT_ACT,66C,3,3
1988,IPC,506,1,1
1989,IPC,363,1,1
1989,DV,12,2,2
1989,IPC,376,3,3
1990,BNS,109,1,1
1990,IPC,307,2,2
1990,IPC,302,3,3
1991,ARMS,25,1,1
1991,ARMS,27,2,2
1991,IPC,506,3,3
1992,PREVENTION_CORRUPTION,7,1,1
1993,IPC,363,1,1
1994,IPC,363,1,1
1994,IPC,498A,2,2
1994,IPC,354,3,3
1995,MV,177,1,1
1995,MV,184,2,2
1995,MV,185,3,3
1996,IPC,406,1,1
1996,PREVENTION_CORRUPTION,7,2,2
1996,IPC,420,3,3
1997,IT_ACT,66,1,1
1998,DV,12,1,1
1998,IPC,354,2,2
1998,IPC,498A,3,3
1999,BNS,309,1,1
1999,IPC,420,2,2
2000,IPC,307,1,1
2001,MV,177,1,1
2001,MV,185,2,2
2002,IT_ACT,67,1,1
2003,IPC,406,1,1
2004,DV,12,1,1
2004,IPC,363,2,2
2005,IPC,307,1,1
2005,IPC,325,2,2
2005,BNS,109,3,3
2006,IPC,363,1,1
2006,DV,12,2,2
2007,IT_ACT,66C,1,1
2007,IT_ACT,67,2,2
2008,IPC,354,1,1
2008,IPC,498A,2,2
2008,DV,12,3,3
2009,NDPS,27A,1,1
2009,NDPS,8,2,2
2009,NDPS,21,3,3
2010,IPC,324,1,1
2010,IPC,307,2,2
2011,PREVENTION_CORRUPTION,7,1,1
2012,PREVENTION_CORRUPTION,13,1,1
2013,BNS,103,1,1
2013,IPC,304,2,2
2013,IPC,307,3,3
2014,IPC,376,1,1
2014,IPC,498A,2,2
2015,IT_ACT,66,1,1
2015,IT_ACT,67,2,2
2015,IT_ACT,66C,3,3
2016,MV,196,1,1
2016,MV,177,2,2
2016,MV,184,3,3
2017,PREVENTION_CORRUPTION,13,1,1
2018,IPC,506,1,1
2018,GAMBLING,4,2,2
2019,ARMS,25,1,1
2019,IPC,506,2,2
2020,POCSO,12,1,1
2021,GAMBLING,4,1,1
2021,ARMS,27,2,2
2022,IT_ACT,66C,1,1
2022,IT_ACT,67,2,2
2023,POCSO,6,1,1
2023,POCSO,8,2,2
2024,IPC,395,1,1
2024,BNS,318,2,2
2024,IPC,392,3,3
2025,NDPS,8,1,1
2025,NDPS,20,2,2
2026,MV,185,1,1
2027,IPC,307,1,1
2027,BNS,103,2,2
2027,IPC,324,3,3
2028,IPC,324,1,1
2028,BNS,109,2,2
2029,IT_ACT,67,1,1
2029,IT_ACT,66C,2,2
2029,IT_ACT,66,3,3
2030,IPC,363,1,1
2031,GAMBLING,4,1,1
2031,ARMS,25,2,2
2032,IPC,395,1,1
2032,BNS,303,2,2
2033,NDPS,21,1,1
2034,IPC,379,1,1
2034,BNS,318,2,2
2034,BNS,303,3,3
2035,DV,12,1,1
2035,IPC,354,2,2
2036,IPC,406,1,1
2036,PREVENTION_CORRUPTION,7,2,2
2037,PREVENTION_CORRUPTION,7,1,1
2038,MV,184,1,1
2038,MV,196,2,2
2039,PREVENTION_CORRUPTION,7,1,1
2040,PREVENTION_CORRUPTION,7,1,1
2040,IPC,420,2,2
2040,IPC,406,3,3
2041,IPC,506,1,1
2041,GAMBLING,4,2,2
2042,MV,196,1,1
2042,MV,185,2,2
2042,MV,177,3,3
2043,ARMS,27,1,1
2044,IPC,498A,1,1
2045,IPC,395,1,1
2045,IPC,420,2,2
2045,IPC,392,3,3
2046,POCSO,6,1,1
2046,POCSO,12,2,2
2046,IPC,363,3,3
2047,ARMS,27,1,1
2047,GAMBLING,4,2,2
2048,MV,196,1,1
2048,MV,184,2,2
2049,BNS,109,1,1
2050,IPC,420,1,1
2050,BNS,318,2,2
2050,IPC,392,3,3
2051,IPC,354,1,1
2051,IPC,363,2,2
2051,DV,12,3,3
2052,IPC,406,1,1
2052,PREVENTION_CORRUPTION,7,2,2
2053,NDPS,20,1,1
2053,NDPS,22,2,2
2053,EXCISE,32,3,3
2054,IPC,363,1,1
2055,POCSO,4,1,1
2056,IT_ACT,66,1,1
2056,IT_ACT,66C,2,2
2056,IT_ACT,67,3,3
2057,ARMS,27,1,1
2057,ARMS,25,2,2
2057,IPC,506,3,3
2058,DV,12,1,1
2058,IPC,376,2,2
2058,IPC,363,3,3
2059,MV,185,1,1
2060,NDPS,8,1,1
2061,IT_ACT,66,1,1
2061,IT_ACT,67,2,2
2061,IT_ACT,66C,3,3
2062,POCSO,8,1,1
2063,MV,196,1,1
2064,PREVENTION_CORRUPTION,13,1,1
2065,IPC,354,1,1
2066,IPC,363,1,1
2067,IPC,406,1,1
2067,PREVENTION_CORRUPTION,7,2,2
2067,IPC,420,3,3
2068,MV,196,1,1
2068,MV,184,2,2
2068,MV,185,3,3
2069,POCSO,6,1,1
2069,POCSO,8,2,2
2070,ARMS,25,1,1
2070,GAMBLING,4,2,2
2070,ARMS,27,3,3
2071,EXCISE,32,1,1
2071,NDPS,27A,2,2
2072,BNS,103,1,1
2072,BNS,109,2,2
2072,IPC,324,3,3
2073,MV,184,1,1
2073,MV,185,2,2
2074,NDPS,21,1,1
2074,NDPS,22,2,2
2075,EXCISE,32,1,1
2075,NDPS,8,2,2
2075,NDPS,21,3,3
2076,POCSO,4,1,1
2076,IPC,363,2,2
2076,POCSO,8,3,3
2077,ARMS,27,1,1
2078,BNS,103,1,1
2079,IPC,376,1,1
2079,DV,12,2,2
2079,IPC,498A,3,3
2080,MV,196,1,1
2081,ARMS,27,1,1
2081,IPC,506,2,2
2082,IPC,420,1,1
2082,PREVENTION_CORRUPTION,7,2,2
2083,GAMBLING,4,1,1
2084,IPC,379,1,1
2084,IPC,406,2,2
2084,BNS,318,3,3
2085,IT_ACT,66,1,1
2086,MV,185,1,1
2087,NDPS,27A,1,1
2088,IPC,420,1,1
2088,BNS,303,2,2
2088,IPC,395,3,3
2089,IPC,304,1,1
2089,BNS,109,2,2
2090,NDPS,21,1,1
2090,EXCISE,32,2,2
2091,PREVENTION_CORRUPTION,13,1,1
2092,IPC,304,1,1
2093,IPC,420,1,1
2094,BNS,309,1,1
2095,PREVENTION_CORRUPTION,13,1,1
2096,IT_ACT,66C,1,1
2096,IT_ACT,67,2,2
2096,IT_ACT,66,3,3
2097,ARMS,27,1,1
2098,POCSO,8,1,1
2099,BNS,309,1,1
2099,BNS,303,2,2
2099,IPC,420,3,3
2100,IPC,420,1,1
2100,PREVENTION_CORRUPTION,7,2,2
2100,IPC,406,3,3
2101,IPC,304,1,1
2101,IPC,324,2,2
2102,ARMS,25,1,1
2103,IPC,420,1,1
2103,PREVENTION_CORRUPTION,7,2,2
2103,IPC,406,3,3
2104,POCSO,6,1,1
2104,POCSO,8,2,2
2105,IT_ACT,67,1,1
2106,IPC,354,1,1
2106,IPC,363,2,2
2106,IPC,376,3,3
2107,MV,177,1,1
2107,MV,196,2,2
2108,IPC,506,1,1
2109,NDPS,8,1,1
2110,IPC,395,1,1
2111,IPC,392,1,1
2111,IPC,406,2,2
2111,IPC,379,3,3
2112,POCSO,12,1,1
2113,POCSO,8,1,1
2113,IPC,363,2,2
2113,POCSO,4,3,3
2114,NDPS,21,1,1
2114,NDPS,20,2,2
2114,EXCISE,32,3,3
2115,GAMBLING,4,1,1
2116,IT_ACT,66C,1,1
2116,IT_ACT,66,2,2
2116,IT_ACT,67,3,3
2117,IPC,354,1,1
2118,EXCISE,32,1,1
2118,NDPS,21,2,2
2119,POCSO,4,1,1
2119,POCSO,6,2,2
2119,IPC,363,3,3
2120,IPC,406,1,1
2120,IPC,420,2,2
2120,PREVENTION_CORRUPTION,7,3,3
2121,PREVENTION_CORRUPTION,7,1,1
2122,IPC,363,1,1
2122,IPC,376,2,2
2122,IPC,354,3,3
2123,NDPS,21,1,1
2123,NDPS,8,2,2
2124,IT_ACT,66,1,1
2125,IT_ACT,67,1,1
2126,BNS,303,1,1
2126,IPC,380,2,2
2127,IPC,302,1,1
2127,BNS,103,2,2
2127,IPC,325,3,3
2128,IT_ACT,66,1,1
2128,IT_ACT,66C,2,2
2128,IT_ACT,67,3,3
2129,MV,196,1,1
2129,MV,185,2,2
2130,ARMS,27,1,1
2130,ARMS,25,2,2
2130,IPC,506,3,3
2131,IPC,304,1,1
2132,PREVENTION_CORRUPTION,7,1,1
2132,IPC,420,2,2
2132,IPC,406,3,3
2133,IPC,354,1,1
2134,IT_ACT,66,1,1
2135,IT_ACT,67,1,1
2135,IT_ACT,66C,2,2
2135,IT_ACT,66,3,3
2136,ARMS,27,1,1
2137,PREVENTION_CORRUPTION,13,1,1
2137,PREVENTION_CORRUPTION,7,2,2
2138,NDPS,22,1,1
2139,IPC,307,1,1
2139,IPC,304,2,2
2139,IPC,302,3,3
2140,IPC,363,1,1
2140,POCSO,4,2,2
2140,POCSO,6,3,3
2141,BNS,318,1,1
2141,IPC,395,2,2
2141,IPC,380,3,3
2142,NDPS,8,1,1
2142,EXCISE,32,2,2
2143,BNS,303,1,1
2144,IPC,354,1,1
2144,DV,12,2,2
2144,IPC,376,3,3
2145,IPC,406,1,1
2146,POCSO,4,1,1
2146,IPC,363,2,2
2147,GAMBLING,4,1,1
2148,PREVENTION_CORRUPTION,7,1,1
2149,IPC,498A,1,1
2150,IPC,325,1,1
2150,IPC,324,2,2
2151,ARMS,27,1,1
2151,IPC,506,2,2
2151,GAMBLING,4,3,3
2152,NDPS,20,1,1
2153,IPC,324,1,1
2153,IPC,302,2,2
2153,IPC,304,3,3
2154,IT_ACT,67,1,1
2154,IT_ACT,66,2,2
2154,IT_ACT,66C,3,3
2155,IPC,376,1,1
2155,IPC,363,2,2
2155,IPC,354,3,3
2156,IPC,420,1,1
2157,DV,12,1,1
2158,MV,185,1,1
2159,BNS,318,1,1
2159,IPC,380,2,2
2160,PREVENTION_CORRUPTION,7,1,1
2161,IT_ACT,66,1,1
2161,IT_ACT,66C,2,2
2162,GAMBLING,4,1,1
2162,ARMS,27,2,2
2163,IPC,363,1,1
2164,GAMBLING,4,1,1
2164,ARMS,27,2,2
2164,IPC,506,3,3
2165,IPC,325,1,1
2166,NDPS,22,1,1
2167,IPC,506,1,1
2167,ARMS,25,2,2
2167,ARMS,27,3,3
2168,POCSO,4,1,1
2168,POCSO,12,2,2
2168,IPC,363,3,3
2169,MV,184,1,1
2170,ARMS,27,1,1
2170,IPC,506,2,2
2171,MV,177,1,1
2171,MV,184,2,2
2172,IT_ACT,66C,1,1
2172,IT_ACT,66,2,2
2172,IT_ACT,67,3,3
2173,BNS,303,1,1
2173,IPC,406,2,2
2173,IPC,395,3,3
2174,PREVENTION_CORRUPTION,7,1,1
2174,PREVENTION_CORRUPTION,13,2,2
2175,IT_ACT,66,1,1
2175,IT_ACT,66C,2,2
2175,IT_ACT,67,3,3
2176,ARMS,27,1,1
2177,GAMBLING,4,1,1
2177,ARMS,25,2,2
2177,ARMS,27,3,3
2178,IPC,354,1,1
2179,IPC,354,1,1
2179,IPC,363,2,2
2179,IPC,498A,3,3
2180,MV,185,1,1
2181,IPC,363,1,1
2181,POCSO,12,2,2
2182,IPC,302,1,1
2183,PREVENTION_CORRUPTION,13,1,1
2183,PREVENTION_CORRUPTION,7,2,2
2184,EXCISE,32,1,1
2184,NDPS,8,2,2
2185,ARMS,25,1,1
2185,ARMS,27,2,2
2186,IT_ACT,67,1,1
2187,IPC,363,1,1
2187,IPC,376,2,2
2188,IPC,420,1,1
2188,PREVENTION_CORRUPTION,7,2,2
2189,IPC,304,1,1
2189,IPC,307,2,2
2189,BNS,103,3,3
2190,GAMBLING,4,1,1
2190,ARMS,27,2,2
2190,ARMS,25,3,3
2191,PREVENTION_CORRUPTION,7,1,1
2191,PREVENTION_CORRUPTION,13,2,2
2192,IPC,498A,1,1
2192,IPC,363,2,2
2192,IPC,376,3,3
2193,PREVENTION_CORRUPTION,7,1,1
2193,IPC,406,2,2
2193,IPC,420,3,3
2194,ARMS,25,1,1
2195,PREVENTION_CORRUPTION,7,1,1
2195,PREVENTION_CORRUPTION,13,2,2
2196,GAMBLING,4,1,1
2197,IPC,354,1,1
2197,IPC,498A,2,2
2198,MV,185,1,1
2199,IPC,324,1,1
2199,IPC,325,2,2
2199,IPC,304,3,3
2200,NDPS,27A,1,1
2200,NDPS,8,2,2
2201,MV,177,1,1
2202,MV,177,1,1
2202,MV,196,2,2
2202,MV,184,3,3
2203,IT_ACT,67,1,1
2203,IT_ACT,66C,2,2
2204,IT_ACT,67,1,1
2205,NDPS,22,1,1
2205,NDPS,21,2,2
2206,IT_ACT,66C,1,1
2206,IT_ACT,67,2,2
2207,NDPS,20,1,1
2207,NDPS,8,2,2
2207,NDPS,22,3,3
2208,BNS,103,1,1
2208,IPC,302,2,2
2208,BNS,109,3,3
2209,IPC,420,1,1
2210,IT_ACT,66,1,1
2210,IT_ACT,67,2,2
2211,MV,177,1,1
2212,IPC,506,1,1
2212,ARMS,27,2,2
2212,ARMS,25,3,3
2213,IPC,506,1,1
2213,ARMS,27,2,2
2213,GAMBLING,4,3,3
2214,NDPS,20,1,1
2215,IPC,506,1,1
2215,GAMBLING,4,2,2
2216,IPC,406,1,1
2216,IPC,420,2,2
2216,PREVENTION_CORRUPTION,7,3,3
2217,MV,185,1,1
2217,MV,184,2,2
2217,MV,196,3,3
2218,NDPS,20,1,1
2219,NDPS,21,1,1
2219,NDPS,22,2,2
2220,IPC,363,1,1
2220,IPC,376,2,2
2220,IPC,498A,3,3
2221,ARMS,25,1,1
2221,IPC,506,2,2
2222,IPC,363,1,1
2222,DV,12,2,2
2223,IT_ACT,66,1,1
2224,IT_ACT,66,1,1
2224,IT_ACT,67,2,2
2225,IPC,376,1,1
2225,IPC,363,2,2
2225,IPC,354,3,3
2226,IPC,406,1,1
2226,PREVENTION_CORRUPTION,7,2,2
2226,IPC,420,3,3
2227,POCSO,8,1,1
2227,IPC,363,2,2
2228,ARMS,27,1,1
2229,MV,177,1,1
2229,MV,185,2,2
2229,MV,184,3,3
2230,POCSO,4,1,1
2231,IPC,420,1,1
2231,PREVENTION_CORRUPTION,7,2,2
2232,IPC,304,1,1
2232,IPC,325,2,2
2232,BNS,109,3,3
2233,IPC,376,1,1
2233,IPC,354,2,2
2234,NDPS,27A,1,1
2234,NDPS,22,2,2
2234,NDPS,8,3,3
2235,NDPS,20,1,1
2236,IPC,420,1,1
2236,PREVENTION_CORRUPTION,7,2,2
2236,IPC,406,3,3
2237,IT_ACT,67,1,1
2237,IT_ACT,66C,2,2
2237,IT_ACT,66,3,3
2238,IPC,302,1,1
2238,IPC,304,2,2
2238,BNS,103,3,3
2239,NDPS,22,1,1
2239,NDPS,27A,2,2
2240,IT_ACT,67,1,1
2240,IT_ACT,66,2,2
2241,IPC,302,1,1
2241,IPC,304,2,2
2241,IPC,324,3,3
2242,IPC,506,1,1
2242,ARMS,27,2,2
2243,IPC,324,1,1
2243,BNS,109,2,2
2244,PREVENTION_CORRUPTION,7,1,1
2244,PREVENTION_CORRUPTION,13,2,2
2245,IPC,376,1,1
2245,IPC,498A,2,2
2246,EXCISE,32,1,1
2246,NDPS,22,2,2
2246,NDPS,21,3,3
2247,IPC,406,1,1
2248,BNS,303,1,1
2248,IPC,395,2,2
2249,IPC,392,1,1
2250,IPC,498A,1,1
2251,IPC,498A,1,1
2252,PREVENTION_CORRUPTION,7,1,1
2253,IPC,420,1,1
2254,IT_ACT,66C,1,1
2255,IT_ACT,66C,1,1
2255,IT_ACT,67,2,2
2255,IT_ACT,66,3,3
2256,IPC,392,1,1
2256,IPC,380,2,2
2256,BNS,318,3,3
2257,IPC,498A,1,1
2257,DV,12,2,2
2257,IPC,376,3,3
2258,IPC,363,1,1
2258,IPC,354,2,2
2259,MV,177,1,1
2260,PREVENTION_CORRUPTION,13,1,1
2260,PREVENTION_CORRUPTION,7,2,2
2261,IT_ACT,66C,1,1
2262,IPC,406,1,1
2262,IPC,420,2,2
2262,PREVENTION_CORRUPTION,7,3,3
2263,NDPS,21,1,1
2264,MV,177,1,1
2264,MV,184,2,2
2264,MV,185,3,3
2265,DV,12,1,1
2265,IPC,498A,2,2
2266,IPC,302,1,1
2266,IPC,307,2,2
2267,IT_ACT,66,1,1
2267,IT_ACT,67,2,2
2267,IT_ACT,66C,3,3
2268,DV,12,1,1
2269,IPC,354,1,1
2269,IPC,363,2,2
2270,PREVENTION_CORRUPTION,13,1,1
2270,PREVENTION_CORRUPTION,7,2,2
2271,IPC,363,1,1
2271,POCSO,4,2,2
2272,POCSO,6,1,1
2272,POCSO,4,2,2
2273,BNS,303,1,1
2273,BNS,309,2,2
2273,IPC,380,3,3
2274,IPC,354,1,1
2274,IPC,363,2,2
2275,IPC,302,1,1
2275,BNS,103,2,2
2275,IPC,324,3,3
2276,IPC,307,1,1
2276,IPC,302,2,2
2276,IPC,304,3,3
2277,PREVENTION_CORRUPTION,7,1,1
2277,PREVENTION_CORRUPTION,13,2,2
2278,PREVENTION_CORRUPTION,13,1,1
2278,PREVENTION_CORRUPTION,7,2,2
2279,IPC,406,1,1
2279,IPC,420,2,2
2279,PREVENTION_CORRUPTION,7,3,3
2280,EXCISE,32,1,1
2281,MV,185,1,1
2281,MV,177,2,2
2282,PREVENTION_CORRUPTION,7,1,1
2283,MV,177,1,1
2284,MV,184,1,1
2284,MV,185,2,2
2284,MV,177,3,3
2285,IPC,325,1,1
2285,IPC,307,2,2
2285,IPC,302,3,3
2286,NDPS,20,1,1
2287,IPC,406,1,1
2288,PREVENTION_CORRUPTION,7,1,1
2289,IPC,354,1,1
2290,IT_ACT,66C,1,1
2290,IT_ACT,66,2,2
2290,IT_ACT,67,3,3
2291,MV,177,1,1
2291,MV,184,2,2
2291,MV,185,3,3
2292,POCSO,4,1,1
2292,IPC,363,2,2
2292,POCSO,8,3,3
2293,PREVENTION_CORRUPTION,13,1,1
2293,PREVENTION_CORRUPTION,7,2,2
2294,ARMS,25,1,1
2294,IPC,506,2,2
2295,EXCISE,32,1,1
2295,NDPS,21,2,2
2296,IPC,406,1,1
2296,BNS,303,2,2
2297,MV,196,1,1
2298,IPC,304,1,1
2298,IPC,307,2,2
2298,BNS,109,3,3
2299,PREVENTION_CORRUPTION,13,1,1
2300,NDPS,20,1,1
2301,GAMBLING,4,1,1
2301,ARMS,25,2,2
2302,PREVENTION_CORRUPTION,13,1,1
2302,PREVENTION_CORRUPTION,7,2,2
2303,PREVENTION_CORRUPTION,7,1,1
2303,PREVENTION_CORRUPTION,13,2,2
2304,NDPS,8,1,1
2304,NDPS,20,2,2
2305,IPC,420,1,1
2305,PREVENTION_CORRUPTION,7,2,2
2305,IPC,406,3,3
2306,BNS,303,1,1
2306,BNS,309,2,2
2306,IPC,380,3,3
2307,IPC,406,1,1
2307,IPC,420,2,2
2308,IPC,395,1,1
2308,IPC,392,2,2
2309,MV,184,1,1
2309,MV,185,2,2
2309,MV,196,3,3
2310,GAMBLING,4,1,1
2310,IPC,506,2,2
2310,ARMS,25,3,3
2311,IPC,420,1,1
2311,IPC,406,2,2
2312,PREVENTION_CORRUPTION,7,1,1
2312,PREVENTION_CORRUPTION,13,2,2
2313,IPC,376,1,1
2314,MV,196,1,1
2315,ARMS,27,1,1
2315,IPC,506,2,2
2315,GAMBLING,4,3,3
2316,IT_ACT,67,1,1
2316,IT_ACT,66,2,2
2316,IT_ACT,66C,3,3
2317,PREVENTION_CORRUPTION,7,1,1
2318,BNS,303,1,1
2319,IPC,302,1,1
2319,BNS,109,2,2
2319,IPC,304,3,3
2320,BNS,318,1,1
2320,IPC,395,2,2
2320,BNS,303,3,3
2321,POCSO,4,1,1
2322,PREVENTION_CORRUPTION,13,1,1
2322,PREVENTION_CORRUPTION,7,2,2
2323,IPC,304,1,1
2323,IPC,325,2,2
2324,ARMS,25,1,1
2324,GAMBLING,4,2,2
2325,MV,184,1,1
2325,MV,185,2,2
2326,PREVENTION_CORRUPTION,7,1,1
2327,IPC,392,1,1
2327,IPC,380,2,2
2327,BNS,318,3,3
2328,NDPS,8,1,1
2328,NDPS,20,2,2
2329,IPC,506,1,1
2330,IT_ACT,67,1,1
2330,IT_ACT,66C,2,2
2331,DV,12,1,1
2332,BNS,303,1,1
2332,IPC,380,2,2
2332,IPC,392,3,3
2333,PREVENTION_CORRUPTION,13,1,1
2334,IT_ACT,66C,1,1
2335,ARMS,25,1,1
2335,ARMS,27,2,2
2335,GAMBLING,4,3,3
2336,IPC,406,1,1
2337,IPC,420,1,1
2338,POCSO,4,1,1
2339,MV,185,1,1
2339,MV,184,2,2
2339,MV,196,3,3
2340,POCSO,4,1,1
2340,POCSO,8,2,2
2340,IPC,363,3,3
2341,NDPS,21,1,1
2341,NDPS,27A,2,2
2342,PREVENTION_CORRUPTION,7,1,1
2343,EXCISE,32,1,1
2343,NDPS,21,2,2
2344,IPC,392,1,1
2345,NDPS,27A,1,1
2345,NDPS,20,2,2
2346,IPC,324,1,1
2346,IPC,302,2,2
2347,IPC,506,1,1
2347,GAMBLING,4,2,2
2348,MV,196,1,1
2348,MV,184,2,2
2348,MV,185,3,3
2349,IT_ACT,66,1,1
2350,IPC,363,1,1
2351,IPC,420,1,1
2351,IPC,406,2,2
2352,IPC,420,1,1
2352,IPC,406,2,2
2352,PREVENTION_CORRUPTION,7,3,3
2353,IPC,304,1,1
2354,IPC,406,1,1
2354,PREVENTION_CORRUPTION,7,2,2
2354,IPC,420,3,3
2355,IPC,376,1,1
2355,IPC,354,2,2
2356,IPC,420,1,1
2356,IPC,406,2,2
2357,MV,196,1,1
2357,MV,184,2,2
2358,POCSO,8,1,1
2359,POCSO,8,1,1
2360,POCSO,4,1,1
2360,IPC,363,2,2
2360,POCSO,6,3,3
2361,IPC,506,1,1
2361,ARMS,27,2,2
2362,MV,185,1,1
2363,ARMS,25,1,1
2363,IPC,506,2,2
2364,IPC,354,1,1
2364,IPC,363,2,2
2364,DV,12,3,3
2365,MV,177,1,1
2365,MV,184,2,2
2365,MV,196,3,3
2366,IT_ACT,66C,1,1
2366,IT_ACT,66,2,2
2367,DV,12,1,1
2368,IPC,406,1,1
2369,IPC,420,1,1
2369,PREVENTION_CORRUPTION,7,2,2
2370,MV,185,1,1
2370,MV,184,2,2
2370,MV,196,3,3
2371,BNS,318,1,1
2372,NDPS,8,1,1
2372,NDPS,22,2,2
2372,NDPS,27A,3,3
2373,POCSO,8,1,1
2373,POCSO,4,2,2
2374,IPC,363,1,1
2374,IPC,354,2,2
2374,DV,12,3,3
2375,BNS,318,1,1
2376,ARMS,27,1,1
2377,POCSO,6,1,1
2377,POCSO,12,2,2
2378,IT_ACT,66,1,1
2378,IT_ACT,67,2,2
2379,ARMS,27,1,1
2380,NDPS,22,1,1
2380,NDPS,8,2,2
2381,NDPS,21,1,1
2381,NDPS,22,2,2
2382,NDPS,21,1,1
2383,EXCISE,32,1,1
2384,IT_ACT,66C,1,1
2384,IT_ACT,67,2,2
2385,NDPS,21,1,1
2385,NDPS,20,2,2
2386,IPC,406,1,1
2386,IPC,420,2,2
2387,MV,184,1,1
2387,MV,185,2,2
2388,IPC,302,1,1
2388,IPC,304,2,2
2389,NDPS,27A,1,1
2389,EXCISE,32,2,2
2390,ARMS,25,1,1
2390,GAMBLING,4,2,2
2391,IPC,380,1,1
2391,IPC,395,2,2
2392,PREVENTION_CORRUPTION,7,1,1
2392,IPC,420,2,2
2392,IPC,406,3,3
2393,IPC,324,1,1
2393,BNS,103,2,2
2393,IPC,307,3,3
2394,PREVENTION_CORRUPTION,7,1,1
2395,MV,196,1,1
2396,MV,184,1,1
2397,NDPS,8,1,1
2397,NDPS,21,2,2
2397,NDPS,22,3,3
2398,GAMBLING,4,1,1
2398,IPC,506,2,2
2399,PREVENTION_CORRUPTION,7,1,1
2399,IPC,406,2,2
2400,IPC,392,1,1
2401,IT_ACT,67,1,1
2401,IT_ACT,66,2,2
2402,PREVENTION_CORRUPTION,7,1,1
2403,PREVENTION_CORRUPTION,7,1,1
2403,PREVENTION_CORRUPTION,13,2,2
2404,IPC,392,1,1
2404,IPC,380,2,2
2405,POCSO,4,1,1
2405,POCSO,12,2,2
2406,EXCISE,32,1,1
2406,NDPS,20,2,2
2407,IPC,395,1,1
2407,IPC,380,2,2
2408,MV,196,1,1
2408,MV,184,2,2
2409,PREVENTION_CORRUPTION,13,1,1
2409,PREVENTION_CORRUPTION,7,2,2
2410,PREVENTION_CORRUPTION,7,1,1
2411,PREVENTION_CORRUPTION,7,1,1
2411,IPC,420,2,2
2411,IPC,406,3,3
2412,IPC,420,1,1
2413,IPC,380,1,1
2413,BNS,303,2,2
2414,EXCISE,32,1,1
2414,NDPS,21,2,2
2414,NDPS,27A,3,3
2415,IPC,379,1,1
2415,IPC,420,2,2
2415,IPC,406,3,3
2416,IPC,392,1,1
2416,BNS,303,2,2
2416,BNS,318,3,3
2417,IPC,420,1,1
2418,IPC,307,1,1
2418,IPC,304,2,2
2418,IPC,324,3,3
2419,IT_ACT,66,1,1
2420,NDPS,8,1,1
2421,IPC,325,1,1
2421,IPC,302,2,2
2421,IPC,304,3,3
2422,NDPS,8,1,1
2422,NDPS,21,2,2
2423,IPC,506,1,1
2423,GAMBLING,4,2,2
2424,IPC,420,1,1
2424,IPC,406,2,2
2425,MV,185,1,1
2426,BNS,303,1,1
2427,IPC,354,1,1
2427,IPC,376,2,2
2428,IPC,324,1,1
2428,IPC,304,2,2
2428,BNS,109,3,3
2429,NDPS,22,1,1
2429,EXCISE,32,2,2
2430,IPC,395,1,1
2431,NDPS,22,1,1
2432,PREVENTION_CORRUPTION,7,1,1
2432,PREVENTION_CORRUPTION,13,2,2
2433,PREVENTION_CORRUPTION,7,1,1
2433,IPC,420,2,2
2433,IPC,406,3,3
2434,NDPS,20,1,1
2434,NDPS,8,2,2
2435,IPC,406,1,1
2436,PREVENTION_CORRUPTION,13,1,1
2437,ARMS,27,1,1
2437,ARMS,25,2,2
2437,IPC,506,3,3
2438,IPC,325,1,1
2438,IPC,302,2,2
2439,ARMS,25,1,1
2439,IPC,506,2,2
2439,ARMS,27,3,3
2440,IPC,392,1,1
2441,PREVENTION_CORRUPTION,7,1,1
2442,PREVENTION_CORRUPTION,7,1,1
2443,POCSO,6,1,1
2443,POCSO,8,2,2
2444,IPC,406,1,1
2444,IPC,420,2,2
2445,IPC,420,1,1
2445,IPC,406,2,2
2445,PREVENTION_CORRUPTION,7,3,3
2446,BNS,303,1,1
2447,IT_ACT,66,1,1
2447,IT_ACT,66C,2,2
2447,IT_ACT,67,3,3
2448,POCSO,12,1,1
2448,IPC,363,2,2
2448,POCSO,8,3,3
2449,BNS,318,1,1
2450,IT_ACT,66,1,1
2450,IT_ACT,67,2,2
2451,IT_ACT,66C,1,1
2452,IPC,406,1,1
2452,IPC,420,2,2
2453,MV,185,1,1
2453,MV,184,2,2
2453,MV,196,3,3
2454,MV,177,1,1
2454,MV,196,2,2
2454,MV,185,3,3
2455,NDPS,8,1,1
2456,IPC,307,1,1
2457,EXCISE,32,1,1
2457,NDPS,20,2,2
2457,NDPS,21,3,3
2458,MV,196,1,1
2458,MV,185,2,2
2459,ARMS,25,1,1
2459,IPC,506,2,2
2459,GAMBLING,4,3,3
2460,IT_ACT,66,1,1
2460,IT_ACT,66C,2,2
2460,IT_ACT,67,3,3
2461,GAMBLING,4,1,1
2461,IPC,506,2,2
2462,IPC,420,1,1
2463,ARMS,27,1,1
2463,GAMBLING,4,2,2
2464,GAMBLING,4,1,1
2464,ARMS,25,2,2
2465,BNS,103,1,1
2465,IPC,325,2,2
2466,IT_ACT,66,1,1
2466,IT_ACT,66C,2,2
