ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateID,ArrestSurrenderDistrictID,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
473,336,1,2024-02-25,1,3,20,666,5,837,true,false
474,336,2,2024-05-10,1,3,17,196,5,838,true,false
475,337,1,2024-06-16,1,28,194,893,55,840,true,false
476,337,1,2024-07-03,1,28,196,1088,55,841,true,false
477,337,1,2024-10-16,1,21,143,1056,55,843,true,false
478,340,1,2025-08-19,1,7,46,1135,14,849,true,false
479,341,1,2025-12-03,1,9,63,35,18,850,true,false
480,341,1,2025-09-29,1,9,60,871,17,852,true,false
481,342,1,2026-06-30,1,15,106,405,30,855,true,false
482,343,1,2023-05-18,1,1,8,946,1,856,true,false
483,343,1,2023-07-23,1,2,10,52,2,857,true,false
484,344,1,2023-09-06,1,13,91,917,25,859,true,false
485,344,1,2023-07-03,1,13,92,610,26,860,true,false
486,344,1,2023-06-24,1,13,88,559,25,861,true,false
487,345,1,2026-02-28,1,31,216,293,24,863,true,false
488,345,1,2026-05-01,1,12,81,1074,24,864,true,false
489,347,2,2026-06-30,1,24,168,458,47,867,true,false
490,347,2,2026-06-30,1,24,165,1199,48,869,true,false
491,348,1,2025-06-11,1,14,94,963,27,870,true,false
492,348,2,2025-04-27,1,14,95,252,28,871,true,false
493,349,1,2026-06-16,1,15,104,86,29,872,true,false
494,350,1,2026-06-09,1,30,207,908,59,873,true,false
495,351,1,2026-06-30,1,24,165,733,47,874,true,false
496,351,2,2026-06-30,1,24,167,215,47,875,true,false
497,351,1,2026-03-14,1,24,164,886,47,876,true,false
498,353,1,2026-04-19,1,19,134,1111,37,881,true,false
499,354,1,2025-08-14,1,14,98,955,28,882,true,false
500,355,1,2023-03-28,1,4,25,441,7,883,true,true
501,355,1,2023-07-09,1,4,29,272,7,884,true,false
502,355,1,2023-06-24,1,4,28,278,7,885,true,true
503,355,1,2023-05-23,1,4,27,425,7,886,true,false
504,356,1,2023-05-27,1,10,69,971,20,887,true,false
505,357,1,2026-04-05,1,11,77,194,21,889,true,false
506,358,1,2024-05-31,1,17,119,309,34,892,true,false
507,358,1,2024-03-22,1,17,119,856,33,894,true,false
508,359,2,2026-03-13,1,19,134,360,37,896,true,false
509,359,1,2026-06-19,1,5,35,975,38,897,true,false
510,360,1,2024-07-16,1,21,147,786,41,898,true,false
511,360,1,2024-03-09,1,23,158,986,41,899,true,false
512,362,1,2026-06-30,1,14,94,347,28,902,true,false
513,363,2,2023-08-05,1,21,144,1148,41,904,true,false
514,364,1,2025-08-15,1,2,13,75,3,905,true,false
515,364,1,2025-07-02,1,2,13,30,4,907,true,false
516,365,1,2023-12-13,1,18,127,347,35,908,true,false
517,366,2,2024-06-08,1,22,151,190,44,913,true,false
518,369,1,2026-04-13,1,16,108,647,31,919,true,false
519,369,2,2026-04-20,1,16,110,363,32,920,true,false
520,370,1,2025-10-24,1,20,140,464,40,922,true,false
521,370,1,2025-08-24,1,20,136,541,39,923,true,false
522,371,1,2025-05-01,1,2,13,1094,3,924,true,false
523,371,2,2025-05-20,1,7,45,11,4,926,true,false
524,371,2,2025-04-21,1,2,15,835,3,927,true,false
525,372,1,2024-11-24,1,19,134,837,38,928,true,false
526,372,1,2024-07-10,1,19,131,1091,37,929,true,false
527,373,1,2024-06-20,1,24,168,721,47,931,true,false
528,373,1,2024-04-25,1,24,165,457,48,932,true,false
529,374,1,2025-10-18,1,5,33,125,9,935,true,false
530,374,1,2025-10-23,1,4,26,398,9,936,true,false
531,374,1,2025-09-02,1,5,36,996,9,937,true,false
532,374,1,2025-05-14,1,5,33,6,9,938,true,false
533,375,1,2025-08-23,1,1,3,1088,2,939,true,false
534,375,1,2025-08-16,1,27,186,866,1,940,true,false
535,375,1,2025-03-09,1,1,6,169,2,941,true,true
536,376,1,2024-05-14,1,8,52,886,15,942,true,false
537,376,1,2024-04-04,1,8,55,1121,15,943,true,false
538,376,2,2024-05-07,1,8,56,223,16,944,true,false
539,378,1,2025-05-03,1,2,15,608,3,948,true,false
540,378,1,2025-06-10,1,2,14,1023,3,949,true,false
541,378,1,2025-06-10,1,2,15,1194,4,950,true,false
542,379,2,2024-07-23,1,10,68,993,20,951,true,false
543,380,2,2025-03-13,1,3,20,275,5,954,true,false
544,380,1,2025-05-27,1,3,21,40,6,955,true,false
545,381,1,2023-07-03,1,18,123,336,24,956,true,false
546,381,2,2023-05-23,1,10,66,550,24,957,true,false
547,382,1,2023-07-16,1,20,136,687,40,960,true,false
548,383,2,2025-07-20,1,19,134,1197,46,961,true,false
549,383,1,2025-10-28,1,23,157,908,45,962,true,false
550,384,1,2025-03-19,1,26,180,893,52,963,true,false
551,385,1,2024-08-03,1,20,138,967,39,964,true,false
552,386,1,2024-12-05,1,3,18,1109,6,965,true,false
553,386,2,2024-11-25,1,3,17,282,5,966,true,false
554,387,1,2025-04-02,1,21,143,545,41,968,true,false
555,387,1,2025-04-11,1,21,145,426,41,970,true,false
556,388,1,2026-06-30,1,18,127,712,35,971,true,false
557,388,2,2026-06-30,1,18,125,1071,35,972,true,false
558,388,1,2026-06-21,1,18,127,289,36,973,true,false
559,389,1,2026-05-29,1,7,45,216,13,974,true,false
560,389,1,2026-05-02,1,7,48,501,13,975,true,false
561,389,1,2026-06-30,1,7,48,744,13,976,true,false
562,391,1,2024-09-08,1,2,11,707,5,982,true,false
563,391,1,2024-07-17,1,3,22,866,5,983,true,false
564,392,1,2024-07-05,1,22,152,355,52,985,true,false
565,392,1,2024-06-12,1,26,178,308,51,986,true,false
566,392,1,2024-03-27,1,14,96,967,51,988,true,true
567,393,1,2024-04-24,1,24,165,448,47,990,true,false
568,395,1,2026-05-10,1,26,183,980,51,994,true,false
569,396,1,2023-03-03,1,30,206,814,59,996,true,false
570,396,1,2023-04-15,1,30,206,695,60,997,true,false
571,396,1,2023-03-15,1,30,207,1009,60,998,true,false
572,397,1,2024-03-15,1,2,11,108,3,1000,true,false
573,398,1,2023-09-24,1,7,50,1074,14,1002,true,false
574,398,1,2023-08-20,1,7,45,1168,14,1003,true,false
575,399,1,2024-05-05,1,18,126,337,35,1005,true,false
576,399,1,2024-04-10,1,18,126,923,36,1006,true,false
577,401,1,2025-05-15,1,7,47,537,13,1008,true,false
578,402,1,2024-04-28,1,11,78,829,50,1010,true,false
579,404,1,2024-09-12,1,23,162,947,46,1013,true,false
580,404,1,2024-09-17,1,23,161,1200,46,1014,true,false
581,404,2,2024-08-08,1,23,160,847,45,1015,true,false
582,405,1,2026-06-30,1,21,148,229,41,1017,true,false
583,405,1,2026-05-30,1,21,146,192,42,1019,true,false
584,406,1,2026-06-30,1,2,14,347,4,1021,true,false
585,407,1,2025-05-16,1,23,158,1079,49,1024,true,false
586,407,2,2025-06-23,1,25,174,289,49,1026,true,false
587,407,1,2025-06-30,1,1,7,962,50,1027,true,false
588,408,1,2025-12-14,1,12,82,450,23,1028,true,false
589,408,1,2025-07-13,1,12,82,715,23,1030,true,false
590,409,1,2023-07-24,1,1,8,901,2,1032,true,false
591,409,1,2023-04-01,1,1,8,422,1,1033,true,false
592,410,1,2025-05-17,1,16,108,773,31,1035,true,false
593,411,1,2025-03-20,1,21,147,319,41,1039,true,false
594,413,1,2023-08-24,1,18,122,977,35,1041,true,false
595,413,1,2023-04-26,1,24,168,634,35,1042,true,false
596,413,2,2023-09-18,1,18,123,603,36,1043,true,false
597,414,1,2026-04-27,1,11,74,831,22,1044,true,false
598,414,2,2026-06-09,1,22,154,33,21,1046,true,false
599,414,1,2026-06-30,1,11,77,194,21,1047,true,false
600,415,1,2025-05-02,1,4,24,103,7,1049,true,false
601,416,1,2024-08-07,1,6,38,934,12,1051,true,false
602,416,2,2024-06-21,1,6,38,993,12,1053,true,false
603,417,1,2023-05-09,1,18,122,278,36,1054,true,false
604,417,2,2023-07-10,1,18,125,308,35,1055,true,false
605,417,1,2023-06-23,1,18,125,465,36,1056,true,false
606,418,1,2024-08-09,1,22,155,959,47,1057,true,false
607,418,1,2024-11-21,1,24,166,562,47,1058,true,false
608,419,2,2024-07-18,1,8,52,337,15,1060,true,false
609,421,2,2024-06-20,1,30,211,1169,60,1065,true,false
610,421,1,2024-10-17,1,30,206,766,60,1066,true,false
611,421,1,2024-07-11,1,30,206,725,59,1067,true,false
612,421,1,2024-09-27,1,30,208,458,59,1068,true,false
613,422,1,2024-02-22,1,25,174,915,50,1069,true,false
614,423,1,2024-03-29,1,19,130,269,38,1072,true,false
615,424,1,2024-09-18,1,20,141,794,39,1074,true,false
616,424,1,2024-06-01,1,20,138,163,39,1076,true,false
617,427,1,2026-04-19,1,23,160,716,50,1079,true,false
618,427,1,2026-06-11,1,25,171,743,50,1080,true,false
619,428,1,2025-05-28,1,2,15,603,4,1083,true,false
620,429,1,2023-06-18,1,18,127,155,35,1085,true,false
621,429,1,2023-02-06,1,18,126,472,36,1086,true,false
622,429,1,2023-02-20,1,18,125,7,35,1087,true,false
623,430,1,2024-09-23,1,9,63,877,17,1088,true,false
624,430,1,2024-06-22,1,22,154,558,18,1090,true,false
625,431,1,2023-05-11,1,18,126,293,35,1092,true,false
626,431,1,2023-04-21,1,18,126,269,36,1093,true,false
627,433,1,2024-08-07,1,31,218,469,61,1097,true,false
628,434,1,2026-05-02,1,30,210,1045,59,1099,true,false
629,434,1,2026-03-04,1,30,211,372,60,1100,true,false
630,435,2,2026-06-30,1,20,139,820,40,1101,true,false
631,436,1,2023-09-24,1,13,90,634,19,1106,true,false
632,436,1,2023-07-16,1,10,71,871,20,1107,true,false
633,437,1,2023-08-25,1,11,74,141,21,1108,true,false
634,438,1,2026-05-06,1,23,158,127,46,1109,true,false
635,440,2,2025-06-16,1,31,217,513,62,1111,true,true
636,440,2,2025-06-29,1,31,217,493,62,1112,true,false
637,440,1,2025-06-04,1,31,216,482,62,1114,true,false
638,442,1,2025-06-15,1,23,161,946,34,1118,true,false
639,442,1,2025-04-06,1,17,120,218,34,1119,true,false
640,442,1,2025-07-14,1,17,119,941,33,1120,true,false
641,444,1,2023-12-04,1,3,18,1062,54,1123,true,false
642,444,1,2023-09-23,1,27,186,134,54,1125,true,false
643,444,1,2023-08-26,1,27,186,1197,53,1126,true,false
644,445,2,2025-07-13,1,12,84,218,24,1127,true,false
645,446,2,2024-06-28,1,12,84,771,54,1129,true,false
646,447,2,2025-06-30,1,10,69,349,20,1130,true,false
647,447,1,2025-03-18,1,10,70,1175,19,1132,true,false
648,448,1,2024-08-26,1,4,24,125,29,1134,true,false
649,449,1,2025-03-09,1,10,71,223,20,1135,true,false
650,449,1,2025-05-14,1,10,71,118,20,1136,true,false
651,449,1,2025-08-08,1,10,66,426,20,1137,true,false
652,450,2,2025-05-21,1,30,208,476,59,1140,true,false
653,451,1,2026-06-30,1,5,34,681,10,1142,true,false
654,451,1,2026-06-30,1,8,53,458,9,1144,true,false
655,452,1,2026-03-06,1,10,67,736,20,1146,true,false
656,453,1,2024-06-04,1,1,6,704,2,1147,true,false
657,455,1,2025-02-04,1,23,157,1109,46,1149,true,false
658,455,1,2025-03-01,1,23,160,763,46,1150,true,false
659,455,1,2025-04-02,1,23,158,1023,45,1151,true,false
660,456,1,2024-04-25,1,10,67,771,20,1153,true,false
661,456,2,2024-04-13,1,10,67,500,20,1154,true,false
662,457,1,2025-07-07,1,27,190,86,54,1155,true,false
663,457,1,2025-05-18,1,27,188,687,54,1156,true,false
664,457,2,2025-08-20,1,27,189,1162,53,1157,true,false
665,458,1,2023-07-30,1,9,63,1194,17,1159,true,false
666,459,1,2025-01-24,1,11,75,205,21,1160,true,false
667,459,2,2025-03-15,1,14,94,749,21,1163,true,false
668,461,1,2023-06-14,1,27,189,786,54,1167,true,false
669,462,1,2025-10-29,1,31,215,41,62,1169,true,true
670,462,2,2025-06-30,1,27,190,289,61,1170,true,false
671,462,1,2025-09-30,1,31,214,374,61,1171,true,false
672,462,1,2025-08-24,1,31,213,194,62,1172,true,false
673,463,2,2024-06-27,1,23,160,269,56,1173,true,false
674,463,1,2024-07-30,1,28,196,387,56,1174,true,false
675,463,1,2024-06-27,1,4,25,647,55,1175,true,false
676,463,1,2024-03-29,1,28,192,1008,56,1176,true,false
677,464,1,2024-07-30,1,8,56,958,15,1177,true,false
678,464,1,2024-04-19,1,5,33,420,16,1178,true,false
679,464,1,2024-09-11,1,8,56,1152,16,1179,true,false
680,466,1,2025-08-13,1,13,90,748,25,1184,true,false
681,466,1,2025-09-03,1,12,80,852,26,1186,true,false
682,467,1,2026-06-30,1,4,26,743,7,1187,true,false
683,467,2,2026-06-30,1,4,29,652,8,1188,true,false
684,468,2,2023-04-14,1,25,173,25,49,1190,true,false
685,469,1,2023-04-03,1,21,147,239,42,1193,true,false
686,470,1,2023-05-06,1,2,14,654,4,1197,true,false
687,471,1,2026-06-30,1,25,176,5,49,1201,true,false
688,472,1,2026-06-30,1,6,42,243,11,1205,true,false
689,474,1,2023-08-05,1,31,217,583,10,1208,true,false
690,474,1,2023-09-09,1,5,34,179,9,1210,true,false
691,475,1,2025-04-18,1,6,40,1146,12,1215,true,false
692,476,1,2023-06-11,1,17,118,849,33,1216,true,false
693,476,1,2023-06-27,1,17,120,442,34,1217,true,false
694,478,2,2024-04-25,1,30,206,336,60,1219,true,false
695,479,1,2026-05-19,1,25,173,75,43,1221,true,false
696,480,1,2023-10-18,1,17,117,28,33,1223,true,false
697,482,1,2025-09-13,1,11,73,280,22,1226,true,false
698,483,1,2025-10-19,1,13,91,1135,26,1227,true,false
699,484,1,2026-06-30,1,2,13,976,16,1228,true,false
700,484,1,2026-05-17,1,8,53,1143,15,1229,true,false
701,485,2,2026-06-30,1,24,165,360,48,1231,true,false
702,485,1,2026-06-30,1,24,167,901,47,1232,true,false
703,485,1,2026-06-30,1,24,166,469,48,1233,true,true
704,485,1,2026-06-30,1,24,167,1031,48,1234,true,false
705,486,1,2024-09-21,1,30,207,494,59,1235,true,false
706,486,2,2024-04-07,1,30,211,75,60,1237,true,false
707,486,1,2024-05-21,1,30,210,952,60,1238,true,false
708,488,2,2024-06-01,1,17,120,513,33,1241,true,false
709,489,2,2025-06-17,1,8,55,931,15,1244,true,false
710,490,1,2025-09-20,1,24,164,768,48,1246,true,false
711,491,1,2023-09-15,1,14,99,635,28,1247,true,false
712,492,2,2023-06-19,1,21,147,223,18,1249,true,false
713,493,1,2026-06-26,1,11,77,930,21,1253,true,false
714,494,1,2026-06-21,1,30,207,15,60,1256,true,false
715,494,1,2026-06-30,1,30,208,588,59,1257,true,false
716,497,1,2025-09-02,1,2,15,12,3,1261,true,false
717,499,1,2026-06-30,1,19,130,113,38,1263,true,false
718,499,1,2026-06-30,1,19,132,1140,38,1264,true,false
719,500,1,2023-03-28,1,20,140,158,61,1267,true,false
720,501,1,2025-08-26,1,6,42,852,45,1269,true,false
721,501,1,2025-05-18,1,23,159,678,46,1270,true,false
722,501,1,2025-09-25,1,23,160,11,45,1271,true,false
723,502,1,2025-04-21,1,15,102,1190,29,1272,true,false
724,503,2,2024-02-18,1,17,116,975,33,1273,true,false
725,504,1,2024-05-10,1,24,167,102,4,1276,true,false
726,506,2,2026-06-30,1,10,70,339,20,1280,true,false
727,506,1,2026-06-30,1,10,66,963,19,1281,true,false
728,507,1,2025-06-30,1,3,19,739,6,1285,true,false
729,508,2,2026-06-30,1,6,38,964,11,1287,true,false
730,508,1,2026-03-28,1,6,40,771,11,1288,true,false
731,509,1,2024-03-07,1,29,203,602,58,1290,true,false
732,510,1,2025-06-24,1,5,32,961,10,1291,true,false
733,510,2,2025-05-12,1,5,32,11,9,1292,true,false
734,510,1,2025-03-14,1,5,33,472,9,1293,true,false
735,510,1,2025-02-15,1,5,35,545,9,1294,true,false
736,512,1,2024-05-13,1,7,46,694,14,1297,true,false
737,513,1,2023-09-28,1,19,130,313,15,1298,true,false
738,513,1,2023-05-07,1,8,56,1114,15,1300,true,false
739,514,2,2025-10-18,1,29,204,955,58,1303,true,false
740,515,1,2025-08-01,1,6,43,907,11,1304,true,false
741,515,2,2025-07-23,1,4,25,28,11,1305,true,false
742,515,1,2025-09-15,1,6,39,952,11,1306,true,false
743,516,1,2025-02-18,1,10,68,1015,19,1307,true,false
744,517,1,2024-04-24,1,14,99,896,27,1308,true,false
745,517,1,2024-08-06,1,14,97,392,28,1310,true,false
746,518,1,2023-10-01,1,3,19,297,5,1311,true,false
747,518,1,2023-08-27,1,3,22,669,6,1313,true,false
748,519,1,2023-03-02,1,30,210,11,59,1315,true,false
749,519,1,2023-07-12,1,30,206,343,59,1316,true,false
750,520,1,2025-09-02,1,16,110,473,32,1318,true,false
751,520,1,2025-06-18,1,16,109,962,31,1319,true,false
752,521,1,2023-06-14,1,19,131,800,37,1321,true,false
753,522,2,2023-05-25,1,7,48,603,13,1322,true,true
754,522,1,2023-06-16,1,7,48,1136,13,1323,true,false
755,523,1,2024-06-23,1,18,123,503,35,1328,true,false
756,524,1,2026-06-30,1,2,15,692,4,1329,true,false
757,525,2,2024-10-16,1,29,203,783,58,1331,true,false
758,526,2,2025-07-02,1,1,4,1164,1,1336,true,false
759,527,1,2025-09-17,1,4,25,537,3,1337,true,false
760,528,2,2023-07-22,1,27,187,753,54,1340,true,false
761,528,1,2023-09-21,1,27,188,864,53,1341,true,false
762,528,1,2023-07-22,1,27,185,67,53,1342,true,false
763,529,1,2025-03-21,1,26,179,161,52,1344,true,false
764,530,1,2025-07-18,1,19,133,343,38,1345,true,false
765,531,2,2023-07-23,1,5,34,929,47,1346,true,false
766,533,1,2025-09-06,1,25,176,232,49,1352,true,false
767,534,2,2025-07-06,1,17,117,952,34,1354,true,true
768,534,1,2025-06-22,1,30,209,575,34,1355,true,false
769,534,1,2025-07-25,1,17,120,431,33,1356,true,false
770,535,1,2026-06-30,1,31,214,644,61,1359,true,false
771,537,2,2026-04-08,1,31,213,648,61,1362,true,false
772,538,1,2024-06-11,1,18,127,878,54,1365,true,false
773,540,1,2023-04-29,1,28,194,535,17,1370,true,false
774,541,1,2025-08-26,1,22,152,153,15,1371,true,false
775,541,1,2025-08-20,1,8,56,963,15,1373,true,false
776,542,2,2024-11-06,1,3,21,616,6,1376,true,false
777,544,1,2025-09-30,1,22,151,967,44,1379,true,false
778,545,1,2026-06-30,1,16,110,1003,32,1381,true,false
779,545,1,2026-06-30,1,16,110,29,31,1382,true,false
780,545,1,2026-06-30,1,16,110,514,31,1383,true,false
781,545,2,2026-06-30,1,16,109,942,32,1384,true,false
782,546,1,2023-10-18,1,31,218,1113,61,1385,true,false
783,548,1,2025-06-15,1,14,94,74,28,1390,true,false
784,549,1,2024-08-30,1,17,120,127,34,1393,true,false
785,549,1,2024-05-13,1,23,161,67,33,1395,true,false
786,550,1,2024-06-11,1,8,54,1135,16,1397,true,false
787,551,1,2023-09-16,1,10,67,422,62,1399,true,false
788,552,1,2024-04-23,1,31,217,497,61,1400,true,false
789,553,1,2023-07-18,1,4,27,567,7,1401,true,false
790,556,1,2023-06-03,1,30,208,212,59,1408,true,false
791,556,2,2023-06-26,1,30,209,1008,59,1409,true,false
792,558,1,2024-09-07,1,17,116,115,33,1412,true,false
793,558,1,2024-04-25,1,17,117,426,34,1413,true,false
794,560,2,2024-05-22,1,30,211,177,60,1418,true,false
795,561,1,2026-06-30,1,23,158,343,46,1419,true,false
796,561,1,2026-06-30,1,23,162,282,45,1420,true,false
797,562,1,2026-06-30,1,15,102,504,4,1421,true,false
798,562,1,2026-05-24,1,2,12,1010,4,1423,true,false
799,563,1,2024-06-13,1,2,14,518,4,1424,true,false
800,564,1,2026-06-30,1,1,8,249,1,1427,true,false
801,565,1,2024-09-12,1,13,90,789,25,1429,true,true
802,565,1,2024-08-05,1,6,38,1022,26,1430,true,false
803,565,1,2024-08-18,1,29,201,958,26,1431,true,false
804,565,1,2024-08-24,1,8,55,859,26,1432,true,false
805,566,1,2023-05-26,1,29,200,387,58,1435,true,false
806,566,1,2023-02-23,1,29,201,1148,57,1436,true,false
807,569,1,2026-03-09,1,24,168,975,47,1440,true,false
808,569,1,2026-02-22,1,24,166,867,47,1441,true,false
809,571,1,2024-07-01,1,20,136,940,40,1445,true,false
810,571,1,2024-09-24,1,16,108,480,39,1446,true,false
811,572,1,2023-11-21,1,20,137,149,40,1448,true,false
812,572,2,2023-10-26,1,20,141,833,39,1450,true,false
813,572,1,2023-08-22,1,20,139,1002,40,1451,true,false
814,573,2,2024-03-22,1,6,39,837,12,1453,true,false
815,573,2,2024-03-08,1,6,43,17,12,1454,true,false
816,573,1,2024-05-12,1,6,43,280,11,1455,true,false
817,574,2,2023-06-28,1,16,112,678,32,1456,true,false
818,577,2,2023-04-30,1,1,7,420,2,1460,true,false
819,577,1,2023-05-15,1,1,8,839,2,1461,true,false
820,578,1,2023-04-15,1,14,99,975,28,1462,true,false
821,578,1,2023-01-28,1,14,98,86,27,1463,true,false
822,579,2,2023-07-10,1,11,78,848,41,1464,true,false
823,580,2,2025-08-19,1,6,40,878,29,1468,true,false
824,583,1,2025-06-26,1,24,169,652,47,1474,true,false
825,583,1,2025-08-08,1,24,168,646,47,1475,true,false
826,584,1,2025-08-18,1,16,109,501,31,1477,true,false
827,585,1,2025-06-25,1,22,153,833,43,1481,true,false
828,586,1,2024-06-24,1,30,208,545,60,1483,true,false
829,587,1,2025-02-02,1,19,133,1031,37,1484,true,false
830,587,2,2025-07-06,1,19,131,1074,37,1486,true,false
831,587,1,2025-03-23,1,19,129,266,37,1487,true,false
832,588,1,2025-06-27,1,19,131,90,37,1488,true,false
833,588,1,2025-04-20,1,19,132,856,37,1489,true,false
834,589,1,2024-08-30,1,19,134,514,56,1492,true,false
835,590,2,2025-03-08,1,10,71,741,19,1495,true,true
836,591,2,2024-03-01,1,30,210,642,59,1498,true,false
837,591,1,2024-05-25,1,30,209,236,59,1499,true,false
838,591,1,2024-04-09,1,29,203,937,60,1500,true,false
839,592,1,2026-06-30,1,4,25,1141,7,1502,true,false
840,592,1,2026-06-28,1,4,24,441,7,1503,true,false
841,593,1,2026-06-30,1,10,70,349,20,1505,true,false
842,593,1,2026-06-30,1,10,68,931,19,1506,true,false
843,594,1,2023-10-23,1,17,117,981,33,1508,true,false
844,594,1,2023-05-09,1,17,118,495,33,1509,true,false
845,595,1,2023-10-18,1,18,122,702,5,1513,true,false
846,597,1,2026-06-30,1,4,24,1167,8,1515,true,false
847,597,1,2026-04-17,1,24,167,212,7,1516,true,false
848,597,1,2026-06-30,1,13,87,757,8,1517,true,false
849,600,1,2024-08-31,1,30,210,890,60,1521,true,false
850,600,2,2024-10-23,1,30,210,205,59,1522,true,false
851,600,1,2024-12-24,1,29,203,1167,59,1523,true,false
852,601,1,2026-06-30,1,22,150,582,43,1524,true,false
853,601,2,2026-02-19,1,2,12,6,44,1525,true,false
854,601,1,2026-02-20,1,22,150,1177,43,1526,true,false
855,603,1,2025-06-24,1,3,21,722,6,1531,true,false
856,603,1,2025-09-26,1,3,20,1031,5,1532,true,false
857,604,1,2024-09-24,1,10,71,712,20,1533,true,false
858,605,1,2023-05-10,1,1,6,792,34,1536,true,false
859,605,1,2023-06-08,1,17,115,398,33,1537,true,false
860,606,1,2023-05-22,1,28,196,820,55,1538,true,false
861,607,2,2023-04-20,1,17,118,801,11,1540,true,false
862,608,1,2026-06-30,1,22,154,212,43,1542,true,false
863,608,2,2026-06-30,1,22,153,28,43,1543,true,false
864,609,2,2023-08-01,1,11,76,977,21,1544,true,false
865,610,1,2024-08-03,1,9,59,1156,17,1545,true,false
866,611,1,2023-10-01,1,3,18,496,24,1547,true,true
867,611,2,2023-09-11,1,12,84,652,23,1548,true,false
868,613,1,2023-12-17,1,9,61,8,17,1552,true,false
869,615,2,2026-03-20,1,26,180,867,52,1554,true,false
870,615,2,2026-04-01,1,26,179,654,51,1555,true,false
871,616,2,2025-04-18,1,22,153,493,43,1558,true,false
872,616,1,2025-03-20,1,22,151,1158,44,1559,true,false
873,617,2,2023-07-09,1,6,38,1008,12,1563,true,false
874,618,1,2024-02-23,1,14,96,496,28,1565,true,false
875,619,1,2023-02-17,1,8,52,433,15,1567,true,false
876,619,1,2023-06-18,1,8,53,839,15,1568,true,false
877,620,2,2026-03-20,1,12,85,959,23,1569,true,false
878,621,1,2026-06-30,1,6,39,420,12,1571,true,false
879,621,2,2026-06-30,1,6,42,535,12,1574,true,false
